,label,reactants,products,EA Reactant MP2,EA lowest conformer MP2,lowest energy conformer filenames,product_file
14,A_A_A_D_B_B,A_A_A_D_B_0,A_A_A_D_0_0,-28.14723978813709,-28.143873495391745,reactant-conformers/A_A_A_D_B_0/01.xyz,product-conformers/e2/A_A_A_D_0_0/00.xyz
15,A_A_A_D_B_C,A_A_A_D_B_0,A_A_A_D_0_0,23.690369978605304,23.693736271350645,reactant-conformers/A_A_A_D_B_0/01.xyz,product-conformers/e2/A_A_A_D_0_0/00.xyz
16,A_A_A_D_C_A,A_A_A_D_C_0,A_A_A_D_0_0,-12.323329702946241,-12.303124773776972,reactant-conformers/A_A_A_D_C_0/00.xyz,product-conformers/e2/A_A_A_D_0_0/00.xyz
17,A_A_A_D_C_B,A_A_A_D_C_0,A_A_A_D_0_0,-31.231483453469988,-31.211278524300727,reactant-conformers/A_A_A_D_C_0/00.xyz,product-conformers/e2/A_A_A_D_0_0/00.xyz
18,A_A_A_D_C_C,A_A_A_D_C_0,A_A_A_D_0_0,17.567382793407887,17.587587722577155,reactant-conformers/A_A_A_D_C_0/00.xyz,product-conformers/e2/A_A_A_D_0_0/00.xyz
19,A_A_A_E_A_A,A_A_A_E_A_0,A_A_A_E_0_0,-4.0909212084904985,-3.8781158419976687,reactant-conformers/A_A_A_E_A_0/04.xyz,product-conformers/e2/A_A_A_E_0_0/00.xyz
20,A_A_A_E_B_A,A_A_A_E_B_0,A_A_A_E_0_0,-11.423226168257994,-11.216342913913422,reactant-conformers/A_A_A_E_B_0/07.xyz,product-conformers/e2/A_A_A_E_0_0/00.xyz
21,A_A_A_E_B_B,A_A_A_E_B_0,A_A_A_E_0_0,-30.22618511970359,-30.01930186535901,reactant-conformers/A_A_A_E_B_0/07.xyz,product-conformers/e2/A_A_A_E_0_0/00.xyz
22,A_A_A_E_B_C,A_A_A_E_B_0,A_A_A_E_0_0,23.44564611039823,23.652529364742804,reactant-conformers/A_A_A_E_B_0/07.xyz,product-conformers/e2/A_A_A_E_0_0/00.xyz
23,A_A_A_E_B_D,A_A_A_E_B_0,A_A_A_E_0_0,26.63889190065675,26.845775154884905,reactant-conformers/A_A_A_E_B_0/07.xyz,product-conformers/e2/A_A_A_E_0_0/00.xyz
24,A_A_A_E_C_A,A_A_A_E_C_0,A_A_A_E_0_0,-14.410635433853484,-14.185311886709995,reactant-conformers/A_A_A_E_C_0/07.xyz,product-conformers/e2/A_A_A_E_0_0/00.xyz
25,A_A_A_E_C_B,A_A_A_E_C_0,A_A_A_E_0_0,-33.665184599398344,-33.439861052254855,reactant-conformers/A_A_A_E_C_0/07.xyz,product-conformers/e2/A_A_A_E_0_0/00.xyz
26,A_A_A_E_C_C,A_A_A_E_C_0,A_A_A_E_0_0,17.03165772440843,17.256981271551922,reactant-conformers/A_A_A_E_C_0/07.xyz,product-conformers/e2/A_A_A_E_0_0/00.xyz
27,A_A_A_E_C_D,A_A_A_E_C_0,A_A_A_E_0_0,20.253830105764788,20.479153652908284,reactant-conformers/A_A_A_E_C_0/07.xyz,product-conformers/e2/A_A_A_E_0_0/00.xyz
28,A_A_B_A_B_C,A_A_B_A_B_0,A_A_B_A_0_0,6.317507699946872,6.5734568524640045,reactant-conformers/A_A_B_A_B_0/02.xyz,product-conformers/e2/A_A_B_A_0_0/00.xyz
29,A_A_B_E_C_D,A_A_B_E_C_0,A_A_B_E_0_0,16.035912896273658,16.181813801871616,reactant-conformers/A_A_B_E_C_0/06.xyz,product-conformers/e2/A_A_B_E_0_0/00.xyz
30,A_A_C_A_A_A,A_A_C_A_A_0,A_A_C_A_0_0,-26.06193292457715,-25.910431867838952,reactant-conformers/A_A_C_A_A_0/00.xyz,product-conformers/e2/A_A_C_A_0_0/00.xyz
31,A_A_C_A_B_A,A_A_C_A_B_0,A_A_C_A_0_0,-23.710762145866056,-23.547190925218054,reactant-conformers/A_A_C_A_B_0/00.xyz,product-conformers/e2/A_A_C_A_0_0/00.xyz
32,A_A_C_A_C_B,A_A_C_A_C_0,A_A_C_A_0_0,-43.11548444610526,-42.95119078858261,reactant-conformers/A_A_C_A_C_0/00.xyz,product-conformers/e2/A_A_C_A_0_0/00.xyz
33,A_A_C_D_A_A,A_A_C_D_A_0,A_A_C_D_0_0,-21.809149633622607,-21.5370980051182,reactant-conformers/A_A_C_D_A_0/01.xyz,product-conformers/e2/A_A_C_D_0_0/00.xyz
34,A_A_C_D_B_A,A_A_C_D_B_0,A_A_C_D_0_0,-26.178954263969676,-25.922290049081088,reactant-conformers/A_A_C_D_B_0/01.xyz,product-conformers/e2/A_A_C_D_0_0/00.xyz
35,A_A_C_D_B_C,A_A_C_D_B_0,A_A_C_D_0_0,9.98107607255224,10.237740287440827,reactant-conformers/A_A_C_D_B_0/01.xyz,product-conformers/e2/A_A_C_D_0_0/00.xyz
36,A_A_C_D_C_A,A_A_C_D_C_0,A_A_C_D_0_0,-26.680344333634597,-26.386300398497724,reactant-conformers/A_A_C_D_C_0/01.xyz,product-conformers/e2/A_A_C_D_0_0/00.xyz
37,A_A_C_E_B_A,A_A_C_E_B_0,A_A_C_E_0_0,-33.06939507042512,-32.55467912187555,reactant-conformers/A_A_C_E_B_0/13.xyz,product-conformers/e2/A_A_C_E_0_0/00.xyz
38,A_A_C_E_B_B,A_A_C_E_B_0,A_A_C_E_0_0,-51.56506726802763,-51.050351319478075,reactant-conformers/A_A_C_E_B_0/13.xyz,product-conformers/e2/A_A_C_E_0_0/00.xyz
39,A_A_C_E_C_A,A_A_C_E_C_0,A_A_C_E_0_0,-33.69758107140183,-33.16957425442047,reactant-conformers/A_A_C_E_C_0/14.xyz,product-conformers/e2/A_A_C_E_0_0/00.xyz
40,A_A_C_E_C_C,A_A_C_E_C_0,A_A_C_E_0_0,4.60541166854091,5.133418485522269,reactant-conformers/A_A_C_E_C_0/14.xyz,product-conformers/e2/A_A_C_E_0_0/00.xyz
41,A_A_C_E_C_D,A_A_C_E_C_0,A_A_C_E_0_0,9.280424050986769,9.808430867968127,reactant-conformers/A_A_C_E_C_0/14.xyz,product-conformers/e2/A_A_C_E_0_0/00.xyz
42,A_A_D_A_A_A,A_A_D_A_A_0,A_A_D_A_0_0,-1.2719370974471076,-1.1236884978377475,reactant-conformers/A_A_D_A_A_0/01.xyz,product-conformers/e2/A_A_D_A_0_0/00.xyz
43,A_A_D_A_B_A,A_A_D_A_B_0,A_A_D_A_0_0,-9.174769157946457,-9.171402864910078,reactant-conformers/A_A_D_A_B_0/01.xyz,product-conformers/e2/A_A_D_A_0_0/00.xyz
44,A_A_D_A_B_B,A_A_D_A_B_0,A_A_D_A_0_0,-28.198744579909548,-28.195378286873165,reactant-conformers/A_A_D_A_B_0/01.xyz,product-conformers/e2/A_A_D_A_0_0/00.xyz
45,A_A_D_A_B_C,A_A_D_A_B_0,A_A_D_A_0_0,23.69236322445795,23.695729517494332,reactant-conformers/A_A_D_A_B_0/01.xyz,product-conformers/e2/A_A_D_A_0_0/00.xyz
46,A_A_D_A_B_D,A_A_D_A_B_0,A_A_D_A_0_0,27.684407247696072,27.687773540848866,reactant-conformers/A_A_D_A_B_0/01.xyz,product-conformers/e2/A_A_D_A_0_0/00.xyz
47,A_A_D_A_C_A,A_A_D_A_C_0,A_A_D_A_0_0,-12.31519996700331,-12.294995033177429,reactant-conformers/A_A_D_A_C_0/00.xyz,product-conformers/e2/A_A_D_A_0_0/00.xyz
48,A_A_D_A_C_B,A_A_D_A_C_0,A_A_D_A_0_0,-31.21505334373069,-31.194848409904807,reactant-conformers/A_A_D_A_C_0/00.xyz,product-conformers/e2/A_A_D_A_0_0/00.xyz
49,A_A_D_A_C_C,A_A_D_A_C_0,A_A_D_A_0_0,17.569107440998778,17.589312374824658,reactant-conformers/A_A_D_A_C_0/00.xyz,product-conformers/e2/A_A_D_A_0_0/00.xyz
50,A_A_D_A_C_D,A_A_D_A_C_0,A_A_D_A_0_0,21.387820057570934,21.408024991396815,reactant-conformers/A_A_D_A_C_0/00.xyz,product-conformers/e2/A_A_D_A_0_0/00.xyz
51,A_A_D_C_A_A,A_A_D_C_A_0,A_A_D_C_0_0,-27.13211717843183,-26.86006597254413,reactant-conformers/A_A_D_C_A_0/01.xyz,product-conformers/e2/A_A_D_C_0_0/00.xyz
52,A_A_D_C_B_C,A_A_D_C_B_0,A_A_D_C_0_0,9.984720285516232,10.241384017514065,reactant-conformers/A_A_D_C_B_0/01.xyz,product-conformers/e2/A_A_D_C_0_0/00.xyz
53,A_A_D_D_A_A,A_A_D_D_A_0,A_A_D_D_0_0,-4.55645072299626,-4.513883860427769,reactant-conformers/A_A_D_D_A_0/00.xyz,product-conformers/e2/A_A_D_D_0_0/00.xyz
54,A_A_D_D_B_A,A_A_D_D_B_0,A_A_D_D_0_0,-12.42457117896515,-12.324738334976017,reactant-conformers/A_A_D_D_B_0/00.xyz,product-conformers/e2/A_A_D_D_0_0/00.xyz
55,A_A_D_D_B_B,A_A_D_D_B_0,A_A_D_D_0_0,-30.235214671753052,-30.13538182776392,reactant-conformers/A_A_D_D_B_0/00.xyz,product-conformers/e2/A_A_D_D_0_0/00.xyz
56,A_A_D_D_B_C,A_A_D_D_B_0,A_A_D_D_0_0,20.529991370742213,20.629824214731343,reactant-conformers/A_A_D_D_B_0/00.xyz,product-conformers/e2/A_A_D_D_0_0/00.xyz
57,A_A_D_D_B_D,A_A_D_D_B_0,A_A_D_D_0_0,24.28378264559433,24.383615489583462,reactant-conformers/A_A_D_D_B_0/00.xyz,product-conformers/e2/A_A_D_D_0_0/00.xyz
58,A_A_D_D_C_A,A_A_D_D_C_0,A_A_D_D_0_0,-15.426010987483778,-15.358068071766636,reactant-conformers/A_A_D_D_C_0/00.xyz,product-conformers/e2/A_A_D_D_0_0/00.xyz
59,A_A_D_D_C_B,A_A_D_D_C_0,A_A_D_D_0_0,-33.44690038362023,-33.37895746790309,reactant-conformers/A_A_D_D_C_0/00.xyz,product-conformers/e2/A_A_D_D_0_0/00.xyz
60,A_A_D_E_A_A,A_A_D_E_A_0,A_A_D_E_0_0,-4.974139413325928,-4.531629411091443,reactant-conformers/A_A_D_E_A_0/00.xyz,product-conformers/e2/A_A_D_E_0_0/00.xyz
61,A_A_D_E_B_A,A_A_D_E_B_0,A_A_D_E_0_0,-13.437173346634836,-13.036326638825585,reactant-conformers/A_A_D_E_B_0/01.xyz,product-conformers/e2/A_A_D_E_0_0/00.xyz
62,A_A_D_E_B_B,A_A_D_E_B_0,A_A_D_E_0_0,-31.60181512048439,-31.200968412675138,reactant-conformers/A_A_D_E_B_0/01.xyz,product-conformers/e2/A_A_D_E_0_0/00.xyz
63,A_A_D_E_B_D,A_A_D_E_B_0,A_A_D_E_0_0,23.13962383475155,23.540470542619005,reactant-conformers/A_A_D_E_B_0/01.xyz,product-conformers/e2/A_A_D_E_0_0/00.xyz
64,A_A_D_E_C_A,A_A_D_E_C_0,A_A_D_E_0_0,-16.59172177360847,-16.21219389466091,reactant-conformers/A_A_D_E_C_0/01.xyz,product-conformers/e2/A_A_D_E_0_0/00.xyz
65,A_A_D_E_C_B,A_A_D_E_C_0,A_A_D_E_0_0,-35.44241112941381,-35.062883250466264,reactant-conformers/A_A_D_E_C_0/01.xyz,product-conformers/e2/A_A_D_E_0_0/00.xyz
66,A_A_D_E_C_C,A_A_D_E_C_0,A_A_D_E_0_0,14.17989782616496,14.559425705112515,reactant-conformers/A_A_D_E_C_0/01.xyz,product-conformers/e2/A_A_D_E_0_0/00.xyz
67,A_A_E_A_A_A,A_A_E_A_A_0,A_A_E_A_0_0,-4.092066861742524,-3.8792614950750703,reactant-conformers/A_A_E_A_A_0/04.xyz,product-conformers/e2/A_A_E_A_0_0/00.xyz
68,A_A_E_A_A_B,A_A_E_A_A_0,A_A_E_A_0_0,-10.035969657496024,-9.823164290828572,reactant-conformers/A_A_E_A_A_0/04.xyz,product-conformers/e2/A_A_E_A_0_0/00.xyz
69,A_A_E_A_B_A,A_A_E_A_B_0,A_A_E_A_0_0,-11.52057036250585,-11.313687108161275,reactant-conformers/A_A_E_A_B_0/07.xyz,product-conformers/e2/A_A_E_A_0_0/00.xyz
70,A_A_E_A_B_B,A_A_E_A_B_0,A_A_E_A_0_0,-30.22507329639484,-30.018190042050268,reactant-conformers/A_A_E_A_B_0/07.xyz,product-conformers/e2/A_A_E_A_0_0/00.xyz
71,A_A_E_A_B_C,A_A_E_A_B_0,A_A_E_A_0_0,23.441930029017385,23.64881328336196,reactant-conformers/A_A_E_A_B_0/07.xyz,product-conformers/e2/A_A_E_A_0_0/00.xyz
72,A_A_E_A_B_D,A_A_E_A_B_0,A_A_E_A_0_0,26.63716744678095,26.844050701009113,reactant-conformers/A_A_E_A_B_0/07.xyz,product-conformers/e2/A_A_E_A_0_0/00.xyz
73,A_A_E_A_C_A,A_A_E_A_C_0,A_A_E_A_0_0,-14.411406853231485,-14.186083306320825,reactant-conformers/A_A_E_A_C_0/07.xyz,product-conformers/e2/A_A_E_A_0_0/00.xyz
74,A_A_E_A_C_B,A_A_E_A_C_0,A_A_E_A_0_0,-33.664576468574516,-33.43925292166386,reactant-conformers/A_A_E_A_C_0/07.xyz,product-conformers/e2/A_A_E_A_0_0/00.xyz
75,A_A_E_A_C_C,A_A_E_A_C_0,A_A_E_A_0_0,17.581079649738967,17.806403196649626,reactant-conformers/A_A_E_A_C_0/07.xyz,product-conformers/e2/A_A_E_A_0_0/00.xyz
76,A_A_E_A_C_D,A_A_E_A_C_0,A_A_E_A_0_0,20.64535339269787,20.870676939608533,reactant-conformers/A_A_E_A_C_0/07.xyz,product-conformers/e2/A_A_E_A_0_0/00.xyz
77,A_A_E_B_B_B,A_A_E_B_B_0,A_A_E_B_0_0,-48.85646058391285,-48.70770974683546,reactant-conformers/A_A_E_B_B_0/04.xyz,product-conformers/e2/A_A_E_B_0_0/00.xyz
78,A_A_E_B_B_D,A_A_E_B_B_0,A_A_E_B_0_0,22.243382972897958,22.392133810091767,reactant-conformers/A_A_E_B_B_0/04.xyz,product-conformers/e2/A_A_E_B_0_0/00.xyz
79,A_A_E_B_C_D,A_A_E_B_C_0,A_A_E_B_0_0,11.538413701346144,11.684314668411385,reactant-conformers/A_A_E_B_C_0/06.xyz,product-conformers/e2/A_A_E_B_0_0/00.xyz
80,A_A_E_C_A_A,A_A_E_C_A_0,A_A_E_C_0_0,-30.33792612084176,-29.774197960122137,reactant-conformers/A_A_E_C_A_0/12.xyz,product-conformers/e2/A_A_E_C_0_0/00.xyz
81,A_A_E_C_B_A,A_A_E_C_B_0,A_A_E_C_0_0,-32.935178964394034,-32.54318439738813,reactant-conformers/A_A_E_C_B_0/17.xyz,product-conformers/e2/A_A_E_C_0_0/00.xyz
82,A_A_E_C_B_B,A_A_E_C_B_0,A_A_E_C_0_0,-52.77730834209797,-52.385313775092065,reactant-conformers/A_A_E_C_B_0/17.xyz,product-conformers/e2/A_A_E_C_0_0/00.xyz
83,A_A_E_C_C_A,A_A_E_C_C_0,A_A_E_C_0_0,-33.68715675477392,-33.159145182459504,reactant-conformers/A_A_E_C_C_0/14.xyz,product-conformers/e2/A_A_E_C_0_0/00.xyz
84,A_A_E_C_C_B,A_A_E_C_C_0,A_A_E_C_0_0,-54.2727582897569,-53.74474671744247,reactant-conformers/A_A_E_C_C_0/14.xyz,product-conformers/e2/A_A_E_C_0_0/00.xyz
85,A_A_E_D_A_A,A_A_E_D_A_0,A_A_E_D_0_0,-4.9587612503044065,-4.516253055068546,reactant-conformers/A_A_E_D_A_0/00.xyz,product-conformers/e2/A_A_E_D_0_0/00.xyz
86,A_A_E_D_B_A,A_A_E_D_B_0,A_A_E_D_0_0,-13.424302547175785,-13.023455770448663,reactant-conformers/A_A_E_D_B_0/01.xyz,product-conformers/e2/A_A_E_D_0_0/00.xyz
87,A_A_E_D_B_B,A_A_E_D_B_0,A_A_E_D_0_0,-31.67921393148572,-31.2783671547586,reactant-conformers/A_A_E_D_B_0/01.xyz,product-conformers/e2/A_A_E_D_0_0/00.xyz
88,A_A_E_D_B_C,A_A_E_D_B_0,A_A_E_D_0_0,20.420208946568888,20.821055723296013,reactant-conformers/A_A_E_D_B_0/01.xyz,product-conformers/e2/A_A_E_D_0_0/00.xyz
89,A_A_E_D_B_D,A_A_E_D_B_0,A_A_E_D_0_0,23.138957063201808,23.539803839987144,reactant-conformers/A_A_E_D_B_0/01.xyz,product-conformers/e2/A_A_E_D_0_0/00.xyz
90,A_A_E_D_C_A,A_A_E_D_C_0,A_A_E_D_0_0,-16.590766406380453,-16.211237968639352,reactant-conformers/A_A_E_D_C_0/01.xyz,product-conformers/e2/A_A_E_D_0_0/00.xyz
91,A_A_E_D_C_B,A_A_E_D_C_0,A_A_E_D_0_0,-35.442792729525536,-35.063264291784435,reactant-conformers/A_A_E_D_C_0/01.xyz,product-conformers/e2/A_A_E_D_0_0/00.xyz
92,A_A_E_D_C_D,A_A_E_D_C_0,A_A_E_D_0_0,16.585442695301026,16.964971133042127,reactant-conformers/A_A_E_D_C_0/01.xyz,product-conformers/e2/A_A_E_D_0_0/00.xyz
93,A_A_E_E_A_D,A_A_E_E_A_0,A_A_E_E_0_0,50.98496621893719,51.25326132192277,reactant-conformers/A_A_E_E_A_0/21.xyz,product-conformers/e2/A_A_E_E_0_0/05.xyz
94,A_A_E_E_B_A,A_A_E_E_B_0,A_A_E_E_0_0,-14.898215631949597,-14.652190182818911,reactant-conformers/A_A_E_E_B_0/23.xyz,product-conformers/e2/A_A_E_E_0_0/05.xyz
95,A_A_E_E_B_B,A_A_E_E_B_0,A_A_E_E_0_0,-31.56052100116358,-31.31449555203289,reactant-conformers/A_A_E_E_B_0/23.xyz,product-conformers/e2/A_A_E_E_0_0/05.xyz
96,A_A_E_E_B_C,A_A_E_E_B_0,A_A_E_E_0_0,21.94128717749845,22.187312626629137,reactant-conformers/A_A_E_E_B_0/23.xyz,product-conformers/e2/A_A_E_E_0_0/05.xyz
97,A_A_E_E_B_D,A_A_E_E_B_0,A_A_E_E_0_0,24.213740676175803,24.459766125306487,reactant-conformers/A_A_E_E_B_0/23.xyz,product-conformers/e2/A_A_E_E_0_0/05.xyz
98,A_A_E_E_C_A,A_A_E_E_C_0,A_A_E_E_0_0,-18.358107872302526,-18.127134353150492,reactant-conformers/A_A_E_E_C_0/11.xyz,product-conformers/e2/A_A_E_E_0_0/05.xyz
99,A_A_E_E_C_B,A_A_E_E_C_0,A_A_E_E_0_0,-35.45187062519108,-35.22089710603905,reactant-conformers/A_A_E_E_C_0/11.xyz,product-conformers/e2/A_A_E_E_0_0/05.xyz
100,A_A_E_E_C_C,A_A_E_E_C_0,A_A_E_E_0_0,14.19924072478898,14.430214243941007,reactant-conformers/A_A_E_E_C_0/11.xyz,product-conformers/e2/A_A_E_E_0_0/05.xyz
101,A_A_E_E_C_D,A_A_E_E_C_0,A_A_E_E_0_0,17.087686681421477,17.318660200573508,reactant-conformers/A_A_E_E_C_0/11.xyz,product-conformers/e2/A_A_E_E_0_0/05.xyz
102,A_B_A_A_A_A,A_B_A_A_A_0,A_B_A_A_0_0,-12.679081238510435,-12.679081238510435,reactant-conformers/A_B_A_A_A_0/00.xyz,product-conformers/e2/A_B_A_A_0_0/00.xyz
103,A_B_A_A_B_A,A_B_A_A_B_0,A_B_A_A_0_0,-17.270497426385873,-17.270497426385873,reactant-conformers/A_B_A_A_B_0/01.xyz,product-conformers/e2/A_B_A_A_0_0/00.xyz
104,A_B_A_A_B_B,A_B_A_A_B_0,A_B_A_A_0_0,-37.916837204531475,-37.916837204531475,reactant-conformers/A_B_A_A_B_0/01.xyz,product-conformers/e2/A_B_A_A_0_0/00.xyz
105,A_B_A_A_B_D,A_B_A_A_B_0,A_B_A_A_0_0,21.758327069925148,21.758327069925148,reactant-conformers/A_B_A_A_B_0/01.xyz,product-conformers/e2/A_B_A_A_0_0/00.xyz
106,A_B_A_A_C_A,A_B_A_A_C_0,A_B_A_A_0_0,-19.266778157786348,-19.266778157786348,reactant-conformers/A_B_A_A_C_0/00.xyz,product-conformers/e2/A_B_A_A_0_0/00.xyz
107,A_B_A_A_C_B,A_B_A_A_C_0,A_B_A_A_0_0,-39.76515025557456,-39.76515025557456,reactant-conformers/A_B_A_A_C_0/00.xyz,product-conformers/e2/A_B_A_A_0_0/00.xyz
108,A_B_A_A_C_C,A_B_A_A_C_0,A_B_A_A_0_0,10.82427486521192,10.82427486521192,reactant-conformers/A_B_A_A_C_0/00.xyz,product-conformers/e2/A_B_A_A_0_0/00.xyz
109,A_B_A_C_B_A,A_B_A_C_B_0,A_B_A_C_0_0,-35.940933573287786,-35.758380172245545,reactant-conformers/A_B_A_C_B_0/01.xyz,product-conformers/e2/A_B_A_C_0_0/00.xyz
110,A_B_A_D_A_A,A_B_A_D_A_0,A_B_A_D_0_0,-13.725916508231196,-13.456732006273114,reactant-conformers/A_B_A_D_A_0/03.xyz,product-conformers/e2/A_B_A_D_0_0/00.xyz
111,A_B_A_D_B_A,A_B_A_D_B_0,A_B_A_D_0_0,-18.7767639657784,-18.516427114019045,reactant-conformers/A_B_A_D_B_0/00.xyz,product-conformers/e2/A_B_A_D_0_0/00.xyz
112,A_B_A_D_B_B,A_B_A_D_B_0,A_B_A_D_0_0,-38.597839885675064,-38.33750303391571,reactant-conformers/A_B_A_D_B_0/00.xyz,product-conformers/e2/A_B_A_D_0_0/00.xyz
113,A_B_A_D_C_B,A_B_A_D_C_0,A_B_A_D_0_0,-40.969444372742146,-40.70026275986311,reactant-conformers/A_B_A_D_C_0/00.xyz,product-conformers/e2/A_B_A_D_0_0/00.xyz
114,A_B_A_D_C_C,A_B_A_D_C_0,A_B_A_D_0_0,7.853156385011972,8.122337997891009,reactant-conformers/A_B_A_D_C_0/00.xyz,product-conformers/e2/A_B_A_D_0_0/00.xyz
115,A_B_A_E_A_A,A_B_A_E_A_0,A_B_A_E_0_0,-16.978994797502992,-16.320695621713412,reactant-conformers/A_B_A_E_A_0/13.xyz,product-conformers/e2/A_B_A_E_0_0/16.xyz
116,A_B_A_E_B_A,A_B_A_E_B_0,A_B_A_E_0_0,-21.124218253821482,-20.59900708792952,reactant-conformers/A_B_A_E_B_0/05.xyz,product-conformers/e2/A_B_A_E_0_0/16.xyz
117,A_B_A_E_B_B,A_B_A_E_B_0,A_B_A_E_0_0,-40.134408667268865,-39.609197501376904,reactant-conformers/A_B_A_E_B_0/05.xyz,product-conformers/e2/A_B_A_E_0_0/16.xyz
118,A_B_A_E_B_C,A_B_A_E_B_0,A_B_A_E_0_0,14.773098327452313,15.298309493344275,reactant-conformers/A_B_A_E_B_0/05.xyz,product-conformers/e2/A_B_A_E_0_0/16.xyz
119,A_B_A_E_B_D,A_B_A_E_B_0,A_B_A_E_0_0,18.587144690100104,19.11235585622489,reactant-conformers/A_B_A_E_B_0/05.xyz,product-conformers/e2/A_B_A_E_0_0/16.xyz
120,A_B_A_E_C_A,A_B_A_E_C_0,A_B_A_E_0_0,-23.91944374888658,-23.51842765975266,reactant-conformers/A_B_A_E_C_0/03.xyz,product-conformers/e2/A_B_A_E_0_0/16.xyz
121,A_B_A_E_C_B,A_B_A_E_C_0,A_B_A_E_0_0,-41.6819623858246,-41.28094629669067,reactant-conformers/A_B_A_E_C_0/03.xyz,product-conformers/e2/A_B_A_E_0_0/16.xyz
122,A_B_A_E_C_C,A_B_A_E_C_0,A_B_A_E_0_0,8.520020278403535,8.921036367537454,reactant-conformers/A_B_A_E_C_0/03.xyz,product-conformers/e2/A_B_A_E_0_0/16.xyz
123,A_B_A_E_C_D,A_B_A_E_C_0,A_B_A_E_0_0,11.475546046858652,11.876562135992572,reactant-conformers/A_B_A_E_C_0/03.xyz,product-conformers/e2/A_B_A_E_0_0/16.xyz
124,A_B_B_A_B_A,A_B_B_A_B_0,A_B_B_A_0_0,-32.77553086610965,-32.459192619304986,reactant-conformers/A_B_B_A_B_0/01.xyz,product-conformers/e2/A_B_B_A_0_0/00.xyz
125,A_B_B_E_B_A,A_B_B_E_B_0,A_B_B_E_0_0,-35.34533755119878,-34.94859203905321,reactant-conformers/A_B_B_E_B_0/09.xyz,product-conformers/e2/A_B_B_E_0_0/00.xyz
126,A_B_B_E_C_A,A_B_B_E_C_0,A_B_B_E_0_0,-35.40340891829214,-35.00045308307267,reactant-conformers/A_B_B_E_C_0/09.xyz,product-conformers/e2/A_B_B_E_0_0/00.xyz
127,A_B_C_A_A_A,A_B_C_A_A_0,A_B_C_A_0_0,-33.90189139509562,-33.760791517323696,reactant-conformers/A_B_C_A_A_0/00.xyz,product-conformers/e2/A_B_C_A_0_0/00.xyz
