rxn_smiles,barrier
[CH3:1][NH:2][C:3](=[O:4])[C:5]#[C:6][O:7][CH3:8].[CH-:9]([CH3:10])[O+:11]=[C:12]([CH3:13])[C:14]#[N:15]>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1=[C:6]([O:7][CH3:8])[CH:9]([CH3:10])[O:11][C:12]1([CH3:13])[C:14]#[N:15],11.25015930928999
[CH3:1][O:2][C:3](=[O:4])[C:5]1=[CH:10][CH:11]2[CH2:12][CH2:13][CH:14]1[CH2:15]2.[CH2-:6][N+:7]#[C:8][CH3:9]>>[CH3:1][O:2][C:3](=[O:4])[C:5]12[CH2:6][N:7]=[C:8]([CH3:9])[CH:10]1[CH:11]1[CH2:12][CH2:13][CH:14]2[CH2:15]1,6.415957409353537
[CH3:1][O:2][C:3](=[O:4])[C:5]1=[CH:10][CH:11]2[CH2:12][CH2:13][CH:14]1[CH2:15]2.[C:6]([CH3:7])#[N+:8][CH2-:9]>>[CH3:1][O:2][C:3](=[O:4])[C:5]12[C:6]([CH3:7])=[N:8][CH2:9][CH:10]1[CH:11]1[CH2:12][CH2:13][CH:14]2[CH2:15]1,7.586041208705088
[C:12]([CH3:13])#[C:14][F:15].[CH3:1][O:2][C:3](=[O:4])[C-:5]([C:6]#[N:7])[O+:8]=[C:9]([CH3:10])[CH3:11]>>[CH3:1][O:2][C:3](=[O:4])[C:5]1([C:6]#[N:7])[O:8][C:9]([CH3:10])([CH3:11])[C:12]([CH3:13])=[C:14]1[F:15],19.05139380688601
[C:3](#[C:12][CH3:15])[F:13].[CH3:1][O:2][C:14](=[O:4])[C-:5]([C:6]#[N:7])[O+:8]=[C:9]([CH3:10])[CH3:11]>>[CH3:1][O:2][C:3](=[O:4])[C:5]1([C:6]#[N:7])[O:8][C:9]([CH3:10])([CH3:11])[C:12]([F:13])=[C:14]1[CH3:15],16.013833656619067
[CH:7]#[C:8][CH3:9].[CH3:1][O:2][C:3](=[O:4])[C-:5]([CH3:6])[O+:15]=[C:10]([CH3:11])[C:12]([CH3:13])=[O:14]>>[CH3:1][O:2][C:3](=[O:4])[C:5]1([CH3:6])[CH:7]=[C:8]([CH3:9])[C:10]([CH3:11])([C:12]([CH3:13])=[O:14])[O:15]1,13.28564364576996
[CH:13]#[C:14][CH3:15].[CH3:1][O:2][C:3](=[O:4])[C-:5]([CH3:6])[O+:7]=[C:8]([CH3:9])[C:10]([CH3:11])=[O:12]>>[CH3:1][O:2][C:3](=[O:4])[C:5]1([CH3:6])[O:7][C:8]([CH3:9])([C:10]([CH3:11])=[O:12])[CH:13]=[C:14]1[CH3:15],14.271153794696234
[CH:10]#[C:11][O:12][CH3:13].[CH3:1][NH:2][C:3](=[O:4])[C:5]([C:6](=[O:7])[NH:8][CH3:9])=[NH+:15][CH2-:14]>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1([C:6](=[O:7])[NH:8][CH3:9])[CH:10]=[C:11]([O:12][CH3:13])[CH2:14][NH:15]1,17.32430303227943
[C:12](#[CH:13])[O:14][CH3:15].[CH3:1][NH:2][C:3](=[O:4])[C:5]([C:6](=[O:7])[NH:8][CH3:9])=[NH+:10][CH2-:11]>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1([C:6](=[O:7])[NH:8][CH3:9])[NH:10][CH2:11][CH:12]=[C:13]1[O:14][CH3:15],17.048859455659617
[CH3:1][O:2][C:3](=[O:4])[N-:5][N+:6]#[CH:7].[C:8](\[F:9])([O:10][CH3:11])=[C:12](/[F:13])[O:14][CH3:15]>>[CH3:1][O:2][C:3](=[O:4])[N:5]1[N:6]=[CH:7][C@@:8]([F:9])([O:10][CH3:11])[C@:12]1([F:13])[O:14][CH3:15],17.53554198212799
[CH3:1][O:2][C:3]#[C:4][C:5]#[N:6].[C:7]([c:8]1[cH:9][cH:10][cH:11][cH:12][cH:13]1)#[N+:14][CH-:15][C:16]#[N:17]>>[CH3:1][O:2][C:3]1=[C:4]([C:5]#[N:6])[C:7]([c:8]2[cH:9][cH:10][cH:11][cH:12][cH:13]2)=[N:14][CH:15]1[C:16]#[N:17],13.02534968232846
[CH3:1][O:2][C:3]#[C:4][C:5]#[N:6].[CH-:7]([C:8]#[N:9])[N+:10]#[C:11][c:12]1[cH:13][cH:14][cH:15][cH:16][cH:17]1>>[CH3:1][O:2][C:3]1=[C:4]([C:5]#[N:6])[CH:7]([C:8]#[N:9])[N:10]=[C:11]1[c:12]1[cH:13][cH:14][cH:15][cH:16][cH:17]1,13.939306376283724
[CH:9]#[C:10][c:11]1[cH:12][cH:13][cH:14][cH:15][cH:16]1.[CH3:1][O:2][C:3](=[O:4])[C:5]([CH3:6])=[NH+:7][CH2-:8]>>[CH3:1][O:2][C:3](=[O:4])[C:5]1([CH3:6])[NH:7][CH2:8][CH:9]=[C:10]1[c:11]1[cH:12][cH:13][cH:14][cH:15][cH:16]1,15.484566741124024
[CH:7]#[C:8][c:9]1[cH:10][cH:11][cH:12][cH:13][cH:14]1.[CH3:1][O:2][C:3](=[O:4])[C:5]([CH3:6])=[NH+:16][CH2-:15]>>[CH3:1][O:2][C:3](=[O:4])[C:5]1([CH3:6])[CH:7]=[C:8]([c:9]2[cH:10][cH:11][cH:12][cH:13][cH:14]2)[CH2:15][NH:16]1,20.155791709079747
[C:11]([CH3:12])#[CH:13].[CH3:1][C:2](=[O:3])[C:4]([c:5]1[cH:6][cH:7][cH:8][cH:9][cH:10]1)=[N+:15]([CH3:14])[CH2-:16]>>[CH3:1][C:2](=[O:3])[C:4]1([c:5]2[cH:6][cH:7][cH:8][cH:9][cH:10]2)[C:11]([CH3:12])=[CH:13][CH2:14][N:15]1[CH3:16],20.34783468522847
[CH:11]#[C:12][CH3:13].[CH3:1][C:2](=[O:3])[C:4]([c:5]1[cH:6][cH:7][cH:8][cH:9][cH:10]1)=[N+:15]([CH2-:14])[CH3:16]>>[CH3:1][C:2](=[O:3])[C:4]1([c:5]2[cH:6][cH:7][cH:8][cH:9][cH:10]2)[CH:11]=[C:12]([CH3:13])[CH2:14][N:15]1[CH3:16],22.442453469565987
[CH3:1][NH:2][C:3](=[O:4])[C:5]#[N+:6][C-:7]([CH3:8])[C:9]#[N:10].[C:11]([O:12][CH3:13])#[C:14][Cl:15]>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1=[N:6][C:7]([CH3:8])([C:9]#[N:10])[C:11]([O:12][CH3:13])=[C:14]1[Cl:15],18.46758123759725
[CH3:1][NH:2][C:3](=[O:4])[C:5]#[N+:6][C-:7]([CH3:8])[C:9]#[N:10].[C:11]([Cl:12])#[C:13][O:14][CH3:15]>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1=[N:6][C:7]([CH3:8])([C:9]#[N:10])[C:11]([Cl:12])=[C:13]1[O:14][CH3:15],17.67543556453713
[CH3:1][N-:2][NH+:3]=[C:4]([C:5]#[N:6])[C:7]#[N:8].[CH:9]1=[CH:17][CH:12]2[O:11][CH:10]1[C:14]([C:15]#[N:16])=[CH:13]2>>[CH3:1][N:2]1[NH:3][C:4]([C:5]#[N:6])([C:7]#[N:8])[CH:9]2[CH:10]3[O:11][CH:12]([CH:13]=[C:14]3[C:15]#[N:16])[CH:17]12,19.572652101984943
[CH3:1][N-:2][NH+:3]=[C:4]([C:5]#[N:6])[C:7]#[N:8].[CH:9]1=[C:17]([C:10]#[N:11])[CH:15]2[CH:14]=[CH:13][CH:12]1[O:16]2>>[CH3:1][N:2]1[NH:3][C:4]([C:5]#[N:6])([C:7]#[N:8])[C:9]2([C:10]#[N:11])[CH:12]3[CH:13]=[CH:14][CH:15]([O:16]3)[CH:17]12,17.683164028743533
[CH3:1][N-:2][NH+:3]=[C:4]([C:5]#[N:6])[C:7]#[N:8].[CH:9]1=[C:15]([C:16]#[N:17])[CH:13]2[CH:12]=[CH:11][CH:10]1[O:14]2>>[CH3:1][N:2]1[NH:3][C:4]([C:5]#[N:6])([C:7]#[N:8])[CH:9]2[CH:10]3[CH:11]=[CH:12][CH:13]([O:14]3)[C:15]12[C:16]#[N:17],27.994604551773524
[CH3:1][N-:2][NH+:3]=[C:4]([C:5]#[N:6])[C:7]#[N:8].[CH:9]1=[CH:17][CH:15]2[C:12]([C:13]#[N:14])=[CH:11][CH:10]1[O:16]2>>[CH3:1][N:2]1[NH:3][C:4]([C:5]#[N:6])([C:7]#[N:8])[CH:9]2[CH:10]3[CH:11]=[C:12]([C:13]#[N:14])[CH:15]([O:16]3)[CH:17]12,26.10978038531342
[C:13]([CH3:14])#[C:15][F:16].[CH3:1][NH:2][C:3](=[O:4])[C:5]([C:6]([CH3:7])=[O:8])=[NH+:9][CH-:10][C:11]#[N:12]>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1([C:6]([CH3:7])=[O:8])[NH:9][CH:10]([C:11]#[N:12])[C:13]([CH3:14])=[C:15]1[F:16],20.9041930848647
[C:13]([F:14])#[C:15][CH3:16].[CH3:1][NH:2][C:3](=[O:4])[C:5]([C:6]([CH3:7])=[O:8])=[NH+:9][CH-:10][C:11]#[N:12]>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1([C:6]([CH3:7])=[O:8])[NH:9][CH:10]([C:11]#[N:12])[C:13]([F:14])=[C:15]1[CH3:16],17.256123060102045
[CH3:1][C:2](=[O:3])[C:4]#[C:5][Cl:6].[C-:7]([CH3:8])([C:9]#[N:10])[O+:11]=[C:12]([C:13]#[N:14])[C:15]#[N:16]>>[CH3:1][C:2](=[O:3])[C:4]1=[C:5]([Cl:6])[C:7]([CH3:8])([C:9]#[N:10])[O:11][C:12]1([C:13]#[N:14])[C:15]#[N:16],13.297472777458475
[CH3:1][C:2](=[O:3])[C:4]#[C:5][Cl:6].[C:7]([C:8]#[N:9])([C:10]#[N:11])=[O+:12][C-:13]([CH3:14])[C:15]#[N:16]>>[CH3:1][C:2](=[O:3])[C:4]1=[C:5]([Cl:6])[C:7]([C:8]#[N:9])([C:10]#[N:11])[O:12][C:13]1([CH3:14])[C:15]#[N:16],11.831835747200772
[CH3:1][NH:2][C:3](=[O:4])[C:5]#[CH:6].[CH:7]([C:8]#[N:9])=[O+:10][CH-:11][c:12]1[cH:13][cH:14][cH:15][cH:16][cH:17]1>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1=[CH:6][CH:7]([C:8]#[N:9])[O:10][CH:11]1[c:12]1[cH:13][cH:14][cH:15][cH:16][cH:17]1,8.070255542791125
[CH3:1][NH:2][C:3](=[O:4])[C:5]#[CH:6].[CH-:7]([c:8]1[cH:9][cH:10][cH:11][cH:12][cH:13]1)[O+:14]=[CH:15][C:16]#[N:17]>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1=[CH:6][CH:7]([c:8]2[cH:9][cH:10][cH:11][cH:12][cH:13]2)[O:14][CH:15]1[C:16]#[N:17],9.462376475896525
[CH3:1][NH:2][C:3](=[O:4])[C-:5]([C:6]([CH3:7])=[O:8])[N+:9]#[CH:10].[C:11]([O:12][CH3:13])#[C:14][Cl:15]>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1([C:6]([CH3:7])=[O:8])[N:9]=[CH:10][C:11]([O:12][CH3:13])=[C:14]1[Cl:15],22.232592237225763
[CH3:1][NH:2][C:3](=[O:4])[C-:5]([C:6]([CH3:7])=[O:8])[N+:9]#[CH:10].[C:11]([Cl:12])#[C:13][O:14][CH3:15]>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1([C:6]([CH3:7])=[O:8])[N:9]=[CH:10][C:11]([Cl:12])=[C:13]1[O:14][CH3:15],13.734438783562386
[O-:4][N+:5]#[C:6][C:7]([CH3:8])=[O:9].[CH3:1][O:2][C:3]1=[C:10]([CH3:11])[CH:12]2[CH2:13][CH2:14][CH:15]1[CH2:16]2>>[CH3:1][O:2][C:3]12[O:4][N:5]=[C:6]([C:7]([CH3:8])=[O:9])[C:10]1([CH3:11])[CH:12]1[CH2:13][CH2:14][CH:15]2[CH2:16]1,20.23764580562148
[C:4]([C:5]([CH3:6])=[O:7])#[N+:8][O-:9].[CH3:1][O:2][C:3]1=[C:10]([CH3:11])[CH:12]2[CH2:13][CH2:14][CH:15]1[CH2:16]2>>[CH3:1][O:2][C:3]12[C:4]([C:5]([CH3:6])=[O:7])=[N:8][O:9][C:10]1([CH3:11])[CH:12]1[CH2:13][CH2:14][CH:15]2[CH2:16]1,18.500640402566127
[C:8]1([CH3:9])=[C:15]([CH3:16])[CH:13]2[CH2:12][CH2:11][CH:10]1[CH2:14]2.[CH3:1][NH:2][C:3](=[O:4])[C:5]#[N+:6][CH2-:7]>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1=[N:6][CH2:7][C:8]2([CH3:9])[CH:10]3[CH2:11][CH2:12][CH:13]([CH2:14]3)[C:15]12[CH3:16],27.353254478983946
