,original idx,rxn_smiles,barrier
29,29,[C:8]([CH3:9])#[N+:10][C-:11]([C:12]#[N:13])[C:14]#[N:15].[CH3:1][O:2][C:3](=[O:4])[C:5]#[C:6][F:7]>>[CH3:1][O:2][C:3](=[O:4])[C:5]1=[C:6]([F:7])[C:8]([CH3:9])=[N:10][C:11]1([C:12]#[N:13])[C:14]#[N:15],17.918043329459735
30,30,[C-:8]([C:9]#[N:10])([C:11]#[N:12])[N+:13]#[C:14][CH3:15].[CH3:1][O:2][C:3](=[O:4])[C:5]#[C:6][F:7]>>[CH3:1][O:2][C:3](=[O:4])[C:5]1=[C:6]([F:7])[C:8]([C:9]#[N:10])([C:11]#[N:12])[N:13]=[C:14]1[CH3:15],17.645399883593914
31,31,[CH3:1][C:2]([CH3:3])=[O+:4][NH-:5].[C:6]1([CH3:7])=[C:13]([F:14])[CH:11]2[CH:10]=[CH:9][CH:8]1[O:12]2>>[CH3:1][C:2]1([CH3:3])[O:4][NH:5][C:6]2([CH3:7])[CH:8]3[CH:9]=[CH:10][CH:11]([O:12]3)[C:13]12[F:14],13.035463990655394
32,32,[NH-:9][O+:10]=[C:11]([CH3:12])[CH3:13].[CH3:1][C:2]1=[C:3]([F:4])[CH:5]2[O:6][CH:7]1[CH:8]=[CH:14]2>>[CH3:1][C:2]1=[C:3]([F:4])[CH:5]2[O:6][CH:7]1[CH:8]1[NH:9][O:10][C:11]([CH3:12])([CH3:13])[CH:14]21,15.219124659720332
33,33,[NH-:10][O+:11]=[C:12]([CH3:13])[CH3:14].[CH3:1][C:2]1=[C:3]([F:4])[CH:5]2[O:6][CH:7]1[CH:8]=[CH:9]2>>[CH3:1][C:2]1=[C:3]([F:4])[CH:5]2[O:6][CH:7]1[CH:8]1[CH:9]2[NH:10][O:11][C:12]1([CH3:13])[CH3:14],11.427268394409836
34,34,[CH3:1][C:2]([CH3:3])=[O+:4][NH-:5].[C:6]1([F:7])=[C:13]([CH3:14])[CH:11]2[CH:10]=[CH:9][CH:8]1[O:12]2>>[CH3:1][C:2]1([CH3:3])[O:4][NH:5][C:6]2([F:7])[CH:8]3[CH:9]=[CH:10][CH:11]([O:12]3)[C:13]12[CH3:14],12.396244470703609
35,35,[CH3:1][O:2][C:3](=[O:4])[C:5]#[C:6][CH3:7].[CH2-:8][O+:9]=[C:10]([C:11]#[N:12])[C:13]([CH3:14])=[O:15]>>[CH3:1][O:2][C:3](=[O:4])[C:5]1=[C:6]([CH3:7])[CH2:8][O:9][C:10]1([C:11]#[N:12])[C:13]([CH3:14])=[O:15],11.3613455186223
36,36,[CH3:1][O:2][C:3](=[O:4])[C:5]#[C:6][CH3:7].[C:8]([C:9]#[N:10])([C:11]([CH3:12])=[O:13])=[O+:14][CH2-:15]>>[CH3:1][O:2][C:3](=[O:4])[C:5]1=[C:6]([CH3:7])[C:8]([C:9]#[N:10])([C:11]([CH3:12])=[O:13])[O:14][CH2:15]1,9.208923690716231
37,37,[CH3:1][C:2](=[O:3])[CH-:4][O+:5]=[CH:6][CH3:7].[CH:8]1=[C:14]([F:15])[CH:12]2[CH:11]=[CH:10][CH:9]1[O:13]2>>[CH3:1][C:2](=[O:3])[CH:4]1[O:5][CH:6]([CH3:7])[CH:8]2[CH:9]3[CH:10]=[CH:11][CH:12]([O:13]3)[C:14]12[F:15],8.471905603499259
38,38,[CH3:1][C:2](=[O:3])[CH-:4][O+:5]=[CH:6][CH3:7].[CH:8]1=[CH:15][CH:11]2[O:10][CH:9]1[C:13]([F:14])=[CH:12]2>>[CH3:1][C:2](=[O:3])[CH:4]1[O:5][CH:6]([CH3:7])[CH:8]2[CH:9]3[O:10][CH:11]([CH:12]=[C:13]3[F:14])[CH:15]12,9.38134669899998
39,39,[CH3:1][C:2](=[O:3])[CH-:4][O+:5]=[CH:6][CH3:7].[CH:8]1=[CH:15][CH:13]2[C:11]([F:12])=[CH:10][CH:9]1[O:14]2>>[CH3:1][C:2](=[O:3])[CH:4]1[O:5][CH:6]([CH3:7])[CH:8]2[CH:9]3[CH:10]=[C:11]([F:12])[CH:13]([O:14]3)[CH:15]12,11.138215597379675
40,40,[N:10]([C:11]([CH3:12])=[O:13])=[NH+:14][O-:15].[CH3:1][NH:2][C:3](=[O:4])[C:5]#[C:6][C:7]([CH3:8])=[O:9]>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1=[C:6]([C:7]([CH3:8])=[O:9])[N:10]([C:11]([CH3:12])=[O:13])[NH:14][O:15]1,30.527135917761505
41,41,[O-:10][NH+:11]=[N:12][C:13]([CH3:14])=[O:15].[CH3:1][NH:2][C:3](=[O:4])[C:5]#[C:6][C:7]([CH3:8])=[O:9]>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1=[C:6]([C:7]([CH3:8])=[O:9])[O:10][NH:11][N:12]1[C:13]([CH3:14])=[O:15],31.10197167892824
42,42,[CH:8]1=[C:14]([F:15])[CH:12]2[CH2:11][CH2:10][CH:9]1[CH2:13]2.[CH3:1][NH:2][C:3](=[O:4])[C:5]#[N+:6][CH2-:7]>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1=[N:6][CH2:7][CH:8]2[CH:9]3[CH2:10][CH2:11][CH:12]([CH2:13]3)[C:14]12[F:15],15.297343111329251
43,43,[C:8]1([F:9])=[CH:15][CH:13]2[CH2:12][CH2:11][CH:10]1[CH2:14]2.[CH3:1][NH:2][C:3](=[O:4])[C:5]#[N+:6][CH2-:7]>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1=[N:6][CH2:7][C:8]2([F:9])[CH:10]3[CH2:11][CH2:12][CH:13]([CH2:14]3)[CH:15]12,15.650014255362608
44,44,[CH3:1][NH:2][C:3](=[O:4])[C:5]#[C:6][O:7][CH3:8].[C:9]([CH3:10])([C:11]#[N:12])=[O+:13][CH-:14][CH3:15]>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1=[C:6]([O:7][CH3:8])[C:9]([CH3:10])([C:11]#[N:12])[O:13][CH:14]1[CH3:15],10.15542011083826
45,45,[CH3:1][NH:2][C:3](=[O:4])[C:5]#[C:6][O:7][CH3:8].[CH-:9]([CH3:10])[O+:11]=[C:12]([CH3:13])[C:14]#[N:15]>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1=[C:6]([O:7][CH3:8])[CH:9]([CH3:10])[O:11][C:12]1([CH3:13])[C:14]#[N:15],11.25015930928999
46,46,[CH3:1][O:2][C:3](=[O:4])[C:5]1=[CH:10][CH:11]2[CH2:12][CH2:13][CH:14]1[CH2:15]2.[CH2-:6][N+:7]#[C:8][CH3:9]>>[CH3:1][O:2][C:3](=[O:4])[C:5]12[CH2:6][N:7]=[C:8]([CH3:9])[CH:10]1[CH:11]1[CH2:12][CH2:13][CH:14]2[CH2:15]1,6.415957409353537
47,47,[CH3:1][O:2][C:3](=[O:4])[C:5]1=[CH:10][CH:11]2[CH2:12][CH2:13][CH:14]1[CH2:15]2.[C:6]([CH3:7])#[N+:8][CH2-:9]>>[CH3:1][O:2][C:3](=[O:4])[C:5]12[C:6]([CH3:7])=[N:8][CH2:9][CH:10]1[CH:11]1[CH2:12][CH2:13][CH:14]2[CH2:15]1,7.586041208705088
48,48,[C:12]([CH3:13])#[C:14][F:15].[CH3:1][O:2][C:3](=[O:4])[C-:5]([C:6]#[N:7])[O+:8]=[C:9]([CH3:10])[CH3:11]>>[CH3:1][O:2][C:3](=[O:4])[C:5]1([C:6]#[N:7])[O:8][C:9]([CH3:10])([CH3:11])[C:12]([CH3:13])=[C:14]1[F:15],19.05139380688601
49,49,[C:3](#[C:12][CH3:15])[F:13].[CH3:1][O:2][C:14](=[O:4])[C-:5]([C:6]#[N:7])[O+:8]=[C:9]([CH3:10])[CH3:11]>>[CH3:1][O:2][C:3](=[O:4])[C:5]1([C:6]#[N:7])[O:8][C:9]([CH3:10])([CH3:11])[C:12]([F:13])=[C:14]1[CH3:15],16.013833656619067
50,50,[CH:7]#[C:8][CH3:9].[CH3:1][O:2][C:3](=[O:4])[C-:5]([CH3:6])[O+:15]=[C:10]([CH3:11])[C:12]([CH3:13])=[O:14]>>[CH3:1][O:2][C:3](=[O:4])[C:5]1([CH3:6])[CH:7]=[C:8]([CH3:9])[C:10]([CH3:11])([C:12]([CH3:13])=[O:14])[O:15]1,13.28564364576996
51,51,[CH:13]#[C:14][CH3:15].[CH3:1][O:2][C:3](=[O:4])[C-:5]([CH3:6])[O+:7]=[C:8]([CH3:9])[C:10]([CH3:11])=[O:12]>>[CH3:1][O:2][C:3](=[O:4])[C:5]1([CH3:6])[O:7][C:8]([CH3:9])([C:10]([CH3:11])=[O:12])[CH:13]=[C:14]1[CH3:15],14.271153794696234
52,52,[CH:10]#[C:11][O:12][CH3:13].[CH3:1][NH:2][C:3](=[O:4])[C:5]([C:6](=[O:7])[NH:8][CH3:9])=[NH+:15][CH2-:14]>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1([C:6](=[O:7])[NH:8][CH3:9])[CH:10]=[C:11]([O:12][CH3:13])[CH2:14][NH:15]1,17.32430303227943
53,53,[C:12](#[CH:13])[O:14][CH3:15].[CH3:1][NH:2][C:3](=[O:4])[C:5]([C:6](=[O:7])[NH:8][CH3:9])=[NH+:10][CH2-:11]>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1([C:6](=[O:7])[NH:8][CH3:9])[NH:10][CH2:11][CH:12]=[C:13]1[O:14][CH3:15],17.048859455659617
54,54,[CH3:1][O:2][C:3](=[O:4])[N-:5][N+:6]#[CH:7].[C:8](\[F:9])([O:10][CH3:11])=[C:12](/[F:13])[O:14][CH3:15]>>[CH3:1][O:2][C:3](=[O:4])[N:5]1[N:6]=[CH:7][C@@:8]([F:9])([O:10][CH3:11])[C@:12]1([F:13])[O:14][CH3:15],17.53554198212799
55,55,[CH3:1][O:2][C:3]#[C:4][C:5]#[N:6].[C:7]([c:8]1[cH:9][cH:10][cH:11][cH:12][cH:13]1)#[N+:14][CH-:15][C:16]#[N:17]>>[CH3:1][O:2][C:3]1=[C:4]([C:5]#[N:6])[C:7]([c:8]2[cH:9][cH:10][cH:11][cH:12][cH:13]2)=[N:14][CH:15]1[C:16]#[N:17],13.02534968232846
56,56,[CH3:1][O:2][C:3]#[C:4][C:5]#[N:6].[CH-:7]([C:8]#[N:9])[N+:10]#[C:11][c:12]1[cH:13][cH:14][cH:15][cH:16][cH:17]1>>[CH3:1][O:2][C:3]1=[C:4]([C:5]#[N:6])[CH:7]([C:8]#[N:9])[N:10]=[C:11]1[c:12]1[cH:13][cH:14][cH:15][cH:16][cH:17]1,13.939306376283724
57,57,[CH:9]#[C:10][c:11]1[cH:12][cH:13][cH:14][cH:15][cH:16]1.[CH3:1][O:2][C:3](=[O:4])[C:5]([CH3:6])=[NH+:7][CH2-:8]>>[CH3:1][O:2][C:3](=[O:4])[C:5]1([CH3:6])[NH:7][CH2:8][CH:9]=[C:10]1[c:11]1[cH:12][cH:13][cH:14][cH:15][cH:16]1,15.484566741124024
58,58,[CH:7]#[C:8][c:9]1[cH:10][cH:11][cH:12][cH:13][cH:14]1.[CH3:1][O:2][C:3](=[O:4])[C:5]([CH3:6])=[NH+:16][CH2-:15]>>[CH3:1][O:2][C:3](=[O:4])[C:5]1([CH3:6])[CH:7]=[C:8]([c:9]2[cH:10][cH:11][cH:12][cH:13][cH:14]2)[CH2:15][NH:16]1,20.155791709079747
59,59,[C:11]([CH3:12])#[CH:13].[CH3:1][C:2](=[O:3])[C:4]([c:5]1[cH:6][cH:7][cH:8][cH:9][cH:10]1)=[N+:15]([CH3:14])[CH2-:16]>>[CH3:1][C:2](=[O:3])[C:4]1([c:5]2[cH:6][cH:7][cH:8][cH:9][cH:10]2)[C:11]([CH3:12])=[CH:13][CH2:14][N:15]1[CH3:16],20.34783468522847
60,60,[CH:11]#[C:12][CH3:13].[CH3:1][C:2](=[O:3])[C:4]([c:5]1[cH:6][cH:7][cH:8][cH:9][cH:10]1)=[N+:15]([CH2-:14])[CH3:16]>>[CH3:1][C:2](=[O:3])[C:4]1([c:5]2[cH:6][cH:7][cH:8][cH:9][cH:10]2)[CH:11]=[C:12]([CH3:13])[CH2:14][N:15]1[CH3:16],22.442453469565987
61,61,[CH3:1][NH:2][C:3](=[O:4])[C:5]#[N+:6][C-:7]([CH3:8])[C:9]#[N:10].[C:11]([O:12][CH3:13])#[C:14][Cl:15]>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1=[N:6][C:7]([CH3:8])([C:9]#[N:10])[C:11]([O:12][CH3:13])=[C:14]1[Cl:15],18.46758123759725
62,62,[CH3:1][NH:2][C:3](=[O:4])[C:5]#[N+:6][C-:7]([CH3:8])[C:9]#[N:10].[C:11]([Cl:12])#[C:13][O:14][CH3:15]>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1=[N:6][C:7]([CH3:8])([C:9]#[N:10])[C:11]([Cl:12])=[C:13]1[O:14][CH3:15],17.67543556453713
63,63,[CH3:1][N-:2][NH+:3]=[C:4]([C:5]#[N:6])[C:7]#[N:8].[CH:9]1=[CH:17][CH:12]2[O:11][CH:10]1[C:14]([C:15]#[N:16])=[CH:13]2>>[CH3:1][N:2]1[NH:3][C:4]([C:5]#[N:6])([C:7]#[N:8])[CH:9]2[CH:10]3[O:11][CH:12]([CH:13]=[C:14]3[C:15]#[N:16])[CH:17]12,19.572652101984943
64,64,[CH3:1][N-:2][NH+:3]=[C:4]([C:5]#[N:6])[C:7]#[N:8].[CH:9]1=[C:17]([C:10]#[N:11])[CH:15]2[CH:14]=[CH:13][CH:12]1[O:16]2>>[CH3:1][N:2]1[NH:3][C:4]([C:5]#[N:6])([C:7]#[N:8])[C:9]2([C:10]#[N:11])[CH:12]3[CH:13]=[CH:14][CH:15]([O:16]3)[CH:17]12,17.683164028743533
65,65,[CH3:1][N-:2][NH+:3]=[C:4]([C:5]#[N:6])[C:7]#[N:8].[CH:9]1=[C:15]([C:16]#[N:17])[CH:13]2[CH:12]=[CH:11][CH:10]1[O:14]2>>[CH3:1][N:2]1[NH:3][C:4]([C:5]#[N:6])([C:7]#[N:8])[CH:9]2[CH:10]3[CH:11]=[CH:12][CH:13]([O:14]3)[C:15]12[C:16]#[N:17],27.994604551773524
66,66,[CH3:1][N-:2][NH+:3]=[C:4]([C:5]#[N:6])[C:7]#[N:8].[CH:9]1=[CH:17][CH:15]2[C:12]([C:13]#[N:14])=[CH:11][CH:10]1[O:16]2>>[CH3:1][N:2]1[NH:3][C:4]([C:5]#[N:6])([C:7]#[N:8])[CH:9]2[CH:10]3[CH:11]=[C:12]([C:13]#[N:14])[CH:15]([O:16]3)[CH:17]12,26.10978038531342
67,67,[C:13]([CH3:14])#[C:15][F:16].[CH3:1][NH:2][C:3](=[O:4])[C:5]([C:6]([CH3:7])=[O:8])=[NH+:9][CH-:10][C:11]#[N:12]>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1([C:6]([CH3:7])=[O:8])[NH:9][CH:10]([C:11]#[N:12])[C:13]([CH3:14])=[C:15]1[F:16],20.9041930848647
68,68,[C:13]([F:14])#[C:15][CH3:16].[CH3:1][NH:2][C:3](=[O:4])[C:5]([C:6]([CH3:7])=[O:8])=[NH+:9][CH-:10][C:11]#[N:12]>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1([C:6]([CH3:7])=[O:8])[NH:9][CH:10]([C:11]#[N:12])[C:13]([F:14])=[C:15]1[CH3:16],17.256123060102045
69,69,[CH3:1][C:2](=[O:3])[C:4]#[C:5][Cl:6].[C-:7]([CH3:8])([C:9]#[N:10])[O+:11]=[C:12]([C:13]#[N:14])[C:15]#[N:16]>>[CH3:1][C:2](=[O:3])[C:4]1=[C:5]([Cl:6])[C:7]([CH3:8])([C:9]#[N:10])[O:11][C:12]1([C:13]#[N:14])[C:15]#[N:16],13.297472777458475
70,70,[CH3:1][C:2](=[O:3])[C:4]#[C:5][Cl:6].[C:7]([C:8]#[N:9])([C:10]#[N:11])=[O+:12][C-:13]([CH3:14])[C:15]#[N:16]>>[CH3:1][C:2](=[O:3])[C:4]1=[C:5]([Cl:6])[C:7]([C:8]#[N:9])([C:10]#[N:11])[O:12][C:13]1([CH3:14])[C:15]#[N:16],11.831835747200772
71,71,[CH3:1][NH:2][C:3](=[O:4])[C:5]#[CH:6].[CH:7]([C:8]#[N:9])=[O+:10][CH-:11][c:12]1[cH:13][cH:14][cH:15][cH:16][cH:17]1>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1=[CH:6][CH:7]([C:8]#[N:9])[O:10][CH:11]1[c:12]1[cH:13][cH:14][cH:15][cH:16][cH:17]1,8.070255542791125
72,72,[CH3:1][NH:2][C:3](=[O:4])[C:5]#[CH:6].[CH-:7]([c:8]1[cH:9][cH:10][cH:11][cH:12][cH:13]1)[O+:14]=[CH:15][C:16]#[N:17]>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1=[CH:6][CH:7]([c:8]2[cH:9][cH:10][cH:11][cH:12][cH:13]2)[O:14][CH:15]1[C:16]#[N:17],9.462376475896525
73,73,[CH3:1][NH:2][C:3](=[O:4])[C-:5]([C:6]([CH3:7])=[O:8])[N+:9]#[CH:10].[C:11]([O:12][CH3:13])#[C:14][Cl:15]>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1([C:6]([CH3:7])=[O:8])[N:9]=[CH:10][C:11]([O:12][CH3:13])=[C:14]1[Cl:15],22.232592237225763
74,74,[CH3:1][NH:2][C:3](=[O:4])[C-:5]([C:6]([CH3:7])=[O:8])[N+:9]#[CH:10].[C:11]([Cl:12])#[C:13][O:14][CH3:15]>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1([C:6]([CH3:7])=[O:8])[N:9]=[CH:10][C:11]([Cl:12])=[C:13]1[O:14][CH3:15],13.734438783562386
75,75,[O-:4][N+:5]#[C:6][C:7]([CH3:8])=[O:9].[CH3:1][O:2][C:3]1=[C:10]([CH3:11])[CH:12]2[CH2:13][CH2:14][CH:15]1[CH2:16]2>>[CH3:1][O:2][C:3]12[O:4][N:5]=[C:6]([C:7]([CH3:8])=[O:9])[C:10]1([CH3:11])[CH:12]1[CH2:13][CH2:14][CH:15]2[CH2:16]1,20.23764580562148
76,76,[C:4]([C:5]([CH3:6])=[O:7])#[N+:8][O-:9].[CH3:1][O:2][C:3]1=[C:10]([CH3:11])[CH:12]2[CH2:13][CH2:14][CH:15]1[CH2:16]2>>[CH3:1][O:2][C:3]12[C:4]([C:5]([CH3:6])=[O:7])=[N:8][O:9][C:10]1([CH3:11])[CH:12]1[CH2:13][CH2:14][CH:15]2[CH2:16]1,18.500640402566127
